-0 -2.92929e-08 -5.78645e-08 -8.50113e-08 -1.10065e-07 -1.32408e-07 -1.51491e-07 -1.66844e-07 -1.78089e-07 -1.84948e-07 -1.87254e-07 -1.84948e-07 -1.78089e-07 -1.66844e-07 -1.51491e-07 -1.32408e-07 -1.10065e-07 -8.50112e-08 -5.78644e-08 -2.92928e-08 7.01278e-14 2.92929e-08 5.78645e-08 8.50113e-08 1.10065e-07 1.32408e-07 1.51491e-07 1.66844e-07 1.78089e-07 1.84948e-07 1.87254e-07 1.84948e-07 1.78089e-07 1.66844e-07 1.51491e-07 1.32408e-07 1.10065e-07 8.50117e-08 5.78649e-08 2.92934e-08 4.90894e-13 -2.92925e-08 -5.78641e-08 -8.50109e-08 -1.10064e-07 -1.32408e-07 -1.51491e-07 -1.66844e-07 -1.78088e-07 -1.84948e-07 -1.87254e-07 -1.84948e-07 -1.78089e-07 -1.66844e-07 -1.51492e-07 -1.32409e-07 -1.10066e-07 -8.50121e-08 -5.78654e-08 -2.92938e-08 -9.81789e-13 2.92919e-08 5.78635e-08 8.50104e-08 1.10064e-07 1.32407e-07 1.51491e-07 1.66844e-07 1.78088e-07 1.84948e-07 1.87254e-07 1.84948e-07 1.78089e-07 1.66845e-07 1.51492e-07 1.32409e-07 1.10066e-07 8.50126e-08 5.78659e-08 2.92944e-08 1.54281e-12 -2.92914e-08 -5.78631e-08 -8.50101e-08 -1.10064e-07 -1.32407e-07 -1.51491e-07 -1.66844e-07 -1.78088e-07 -1.84948e-07 -1.87254e-07 -1.84948e-07 -1.78089e-07 -1.66844e-07 -1.51491e-07 -1.32408e-07 -1.10065e-07 -8.50111e-08 -5.78642e-08 -2.92925e-08 5.61022e-13 2.92936e-08 5.78653e-08 8.50121e-08 1.10066e-07 1.32409e-07 1.51492e-07 1.66845e-07 1.78089e-07 1.84948e-07 1.87254e-07 1.84948e-07 1.78088e-07 1.66843e-07 1.5149e-07 1.32407e-07 1.10063e-07 8.50091e-08 5.78621e-08 2.92902e-08 -2.80511e-12 -2.92958e-08 -5.78674e-08 -8.50141e-08 -1.10067e-07 -1.32411e-07 -1.51493e-07 -1.66846e-07 -1.7809e-07 -1.84949e-07 -1.87254e-07 -1.84947e-07 -1.78087e-07 -1.66842e-07 -1.51489e-07 -1.32405e-07 -1.10061e-07 -8.50071e-08 -5.78599e-08 -2.9288e-08 5.0492e-12 2.9298e-08 5.78695e-08 8.50161e-08 1.10069e-07 1.32412e-07 1.51495e-07 1.66847e-07 1.78091e-07 1.84949e-07 1.87254e-07 1.84947e-07 1.78087e-07 1.66841e-07 1.51487e-07 1.32403e-07 1.10059e-07 8.50051e-08 5.78578e-08 2.92858e-08 -7.29329e-12 -2.93002e-08 -5.78717e-08 -8.50181e-08 -1.10071e-07 -1.32414e-07 -1.51496e-07 -1.66848e-07 -1.78091e-07 -1.84949e-07 -1.87254e-07 -1.84947e-07 -1.78086e-07 -1.6684e-07 -1.51486e-07 -1.32402e-07 -1.10057e-07 -8.50031e-08 -5.78557e-08 -2.92836e-08 9.53738e-12 2.93024e-08 5.78738e-08 8.50201e-08 1.10073e-07 1.32415e-07 1.51497e-07 1.66849e-07 1.78092e-07 1.8495e-07 1.87254e-07 1.84946e-07 1.78085e-07 1.66839e-07 1.51485e-07 1.324e-07 1.10056e-07 8.50011e-08 5.78535e-08 2.92814e-08 
-0 -0.0244718 -0.048341 -0.0710199 -0.09195 -0.110616 -0.126558 -0.139384 -0.148778 -0.154509 -0.156435 -0.154509 -0.148778 -0.139384 -0.126558 -0.110616 -0.0919499 -0.0710198 -0.0483409 -0.0244717 5.85859e-08 0.0244718 0.048341 0.0710199 0.09195 0.110616 0.126558 0.139384 0.148778 0.154509 0.156435 0.154509 0.148778 0.139384 0.126558 0.110616 0.0919503 0.0710202 0.0483413 0.0244722 4.10101e-07 -0.0244714 -0.0483406 -0.0710195 -0.0919496 -0.110616 -0.126558 -0.139384 -0.148778 -0.154509 -0.156435 -0.154509 -0.148778 -0.139385 -0.126559 -0.110617 -0.0919506 -0.0710205 -0.0483417 -0.0244726 -8.20202e-07 0.0244709 0.0483402 0.0710191 0.0919493 0.110615 0.126558 0.139384 0.148778 0.154509 0.156435 0.154509 0.148779 0.139385 0.126559 0.110617 0.091951 0.0710209 0.0483422 0.024473 1.28889e-06 -0.0244705 -0.0483398 -0.0710189 -0.0919492 -0.110615 -0.126558 -0.139384 -0.148778 -0.154509 -0.156435 -0.154509 -0.148778 -0.139384 -0.126558 -0.110616 -0.0919499 -0.0710197 -0.0483407 -0.0244714 4.68687e-07 0.0244723 0.0483416 0.0710205 0.0919507 0.110617 0.126559 0.139385 0.148779 0.154509 0.156435 0.154508 0.148778 0.139384 0.126557 0.110615 0.0919484 0.071018 0.0483389 0.0244696 -2.34344e-06 -0.0244742 -0.0483434 -0.0710222 -0.0919522 -0.110618 -0.12656 -0.139386 -0.148779 -0.154509 -0.156435 -0.154508 -0.148777 -0.139383 -0.126556 -0.110613 -0.0919469 -0.0710164 -0.0483371 -0.0244677 4.21818e-06 0.024476 0.0483452 0.0710239 0.0919537 0.110619 0.126561 0.139387 0.14878 0.15451 0.156435 0.154508 0.148777 0.139382 0.126555 0.110612 0.0919454 0.0710147 0.0483354 0.0244659 -6.09293e-06 -0.0244779 -0.048347 -0.0710255 -0.0919552 -0.110621 -0.126562 -0.139387 -0.14878 -0.15451 -0.156435 -0.154508 -0.148776 -0.139381 -0.126554 -0.110611 -0.0919439 -0.071013 -0.0483336 -0.024464 7.96768e-06 0.0244797 0.0483487 0.0710272 0.0919567 0.110622 0.126563 0.139388 0.148781 0.15451 0.156435 0.154507 0.148775 0.13938 0.126553 0.110609 0.0919423 0.0710113 0.0483318 0.0244621 
-0 -0.0483409 -0.0954916 -0.140291 -0.181636 -0.218508 -0.25 -0.275336 -0.293893 -0.305213 -0.309017 -0.305213 -0.293893 -0.275336 -0.25 -0.218508 -0.181636 -0.140291 -0.0954914 -0.0483408 1.15729e-07 0.048341 0.0954916 0.140291 0.181636 0.218508 0.25 0.275336 0.293893 0.305213 0.309017 0.305213 0.293893 0.275337 0.250001 0.218509 0.181636 0.140291 0.0954923 0.0483417 8.10104e-07 -0.0483402 -0.0954908 -0.14029 -0.181635 -0.218508 -0.25 -0.275336 -0.293893 -0.305213 -0.309017 -0.305213 -0.293893 -0.275337 -0.250001 -0.218509 -0.181637 -0.140292 -0.095493 -0.0483425 -1.62021e-06 0.0483393 0.0954899 0.140289 0.181634 0.218507 0.249999 0.275335 0.293892 0.305212 0.309017 0.305213 0.293894 0.275337 0.250002 0.21851 0.181638 0.140293 0.0954939 0.0483434 2.54604e-06 -0.0483384 -0.0954893 -0.140289 -0.181634 -0.218507 -0.249999 -0.275336 -0.293892 -0.305213 -0.309017 -0.305213 -0.293893 -0.275337 -0.25 -0.218508 -0.181636 -0.140291 -0.0954911 -0.0483402 9.25833e-07 0.048342 0.0954928 0.140292 0.181637 0.218509 0.250001 0.275337 0.293894 0.305213 0.309017 0.305212 0.293892 0.275335 0.249998 0.218506 0.181633 0.140287 0.0954875 0.0483366 -4.62917e-06 -0.0483457 -0.0954963 -0.140296 -0.18164 -0.218512 -0.250004 -0.275339 -0.293895 -0.305214 -0.309017 -0.305212 -0.293891 -0.275333 -0.249996 -0.218503 -0.18163 -0.140284 -0.095484 -0.0483329 8.3325e-06 0.0483494 0.0954999 0.140299 0.181643 0.218515 0.250006 0.275341 0.293896 0.305214 0.309017 0.305211 0.29389 0.275331 0.249994 0.2185 0.181627 0.140281 0.0954805 0.0483292 -1.20358e-05 -0.048353 -0.0955034 -0.140302 -0.181646 -0.218517 -0.250008 -0.275342 -0.293897 -0.305215 -0.309017 -0.305211 -0.293888 -0.27533 -0.249992 -0.218498 -0.181624 -0.140277 -0.095477 -0.0483256 1.57392e-05 0.0483567 0.0955069 0.140305 0.181649 0.21852 0.25001 0.275344 0.293898 0.305215 0.309017 0.30521 0.293887 0.275328 0.249989 0.218495 0.181621 0.140274 0.0954734 0.0483219 
-0 -0.0710198 -0.140291 -0.206107 -0.266849 -0.32102 -0.367286 -0.404509 -0.431771 -0.448401 -0.453991 -0.448401 -0.431771 -0.404509 -0.367286 -0.32102 -0.266849 -0.206107 -0.140291 -0.0710196 1.70023e-07 0.0710199 0.140291 0.206107 0.266849 0.32102 0.367286 0.404509 0.431771 0.448401 0.453991 0.448401 0.431771 0.404509 0.367287 0.321021 0.26685 0.206108 0.140292 0.0710209 1.19016e-06 -0.0710187 -0.14029 -0.206106 -0.266848 -0.321019 -0.367285 -0.404508 -0.43177 -0.448401 -0.453991 -0.448402 -0.431771 -0.40451 -0.367287 -0.321021 -0.266851 -0.206109 -0.140293 -0.0710221 -2.38032e-06 0.0710174 0.140288 0.206105 0.266847 0.321018 0.367285 0.404507 0.43177 0.448401 0.453991 0.448402 0.431772 0.40451 0.367288 0.321022 0.266852 0.206111 0.140294 0.0710234 3.7405e-06 -0.071016 -0.140288 -0.206105 -0.266847 -0.321018 -0.367285 -0.404508 -0.43177 -0.448401 -0.453991 -0.448402 -0.431771 -0.404509 -0.367286 -0.32102 -0.266849 -0.206107 -0.14029 -0.0710187 1.36018e-06 0.0710214 0.140293 0.206109 0.266851 0.321022 0.367288 0.40451 0.431772 0.448402 0.453991 0.448401 0.431769 0.404507 0.367283 0.321016 0.266844 0.206102 0.140285 0.0710134 -6.80091e-06 -0.0710268 -0.140298 -0.206114 -0.266855 -0.321026 -0.367291 -0.404513 -0.431774 -0.448403 -0.453991 -0.4484 -0.431768 -0.404504 -0.36728 -0.321012 -0.26684 -0.206097 -0.14028 -0.071008 1.22416e-05 0.0710322 0.140303 0.206119 0.26686 0.32103 0.367294 0.404515 0.431775 0.448404 0.453991 0.448399 0.431766 0.404502 0.367277 0.321008 0.266836 0.206092 0.140275 0.0710026 -1.76824e-05 -0.0710375 -0.140308 -0.206124 -0.266864 -0.321033 -0.367298 -0.404518 -0.431777 -0.448405 -0.453991 -0.448398 -0.431764 -0.404499 -0.367274 -0.321005 -0.266831 -0.206088 -0.140269 -0.0709972 2.31231e-05 0.0710429 0.140313 0.206129 0.266869 0.321037 0.367301 0.40452 0.431779 0.448405 0.453991 0.448397 0.431763 0.404497 0.36727 0.321001 0.266827 0.206083 0.140264 0.0709919 
-0 -0.0919499 -0.181636 -0.266849 -0.345492 -0.415627 -0.475528 -0.523721 -0.559017 -0.580549 -0.587786 -0.580549 -0.559017 -0.523721 -0.475528 -0.415627 -0.345491 -0.266849 -0.181635 -0.0919496 2.2013e-07 0.09195 0.181636 0.266849 0.345492 0.415627 0.475528 0.523721 0.559017 0.580549 0.587786 0.580549 0.559018 0.523721 0.475529 0.415628 0.345493 0.26685 0.181637 0.0919513 1.54091e-06 -0.0919485 -0.181634 -0.266848 -0.34549 -0.415626 -0.475527 -0.52372 -0.559017 -0.580549 -0.587786 -0.580549 -0.559018 -0.523722 -0.47553 -0.415629 -0.345494 -0.266852 -0.181638 -0.0919529 -3.08182e-06 0.0919468 0.181633 0.266846 0.345489 0.415625 0.475526 0.523719 0.559016 0.580548 0.587786 0.58055 0.559019 0.523723 0.475531 0.41563 0.345495 0.266853 0.18164 0.0919546 4.84286e-06 -0.091945 -0.181631 -0.266845 -0.345489 -0.415625 -0.475527 -0.523719 -0.559016 -0.580549 -0.587786 -0.580549 -0.559018 -0.523721 -0.475529 -0.415627 -0.345491 -0.266848 -0.181635 -0.0919485 1.76104e-06 0.091952 0.181638 0.266852 0.345494 0.41563 0.475531 0.523723 0.559019 0.58055 0.587786 0.580548 0.559015 0.523718 0.475525 0.415622 0.345486 0.266842 0.181628 0.0919416 -8.80519e-06 -0.091959 -0.181645 -0.266858 -0.3455 -0.415635 -0.475535 -0.523726 -0.559021 -0.580551 -0.587786 -0.580547 -0.559013 -0.523715 -0.47552 -0.415617 -0.34548 -0.266836 -0.181621 -0.0919346 1.58493e-05 0.0919659 0.181651 0.266864 0.345506 0.41564 0.475539 0.523729 0.559023 0.580552 0.587786 0.580546 0.559011 0.523711 0.475516 0.415612 0.345474 0.26683 0.181615 0.0919276 -2.28935e-05 -0.0919729 -0.181658 -0.26687 -0.345511 -0.415645 -0.475543 -0.523732 -0.559025 -0.580553 -0.587786 -0.580545 -0.559009 -0.523708 -0.475512 -0.415607 -0.345469 -0.266823 -0.181608 -0.0919207 2.99377e-05 0.0919798 0.181665 0.266877 0.345517 0.41565 0.475547 0.523735 0.559027 0.580554 0.587786 0.580544 0.559007 0.523705 0.475508 0.415602 0.345463 0.266817 0.181601 0.0919137 
-0 -0.110616 -0.218508 -0.32102 -0.415627 -0.5 -0.572062 -0.630037 -0.672499 -0.698401 -0.707107 -0.698401 -0.672499 -0.630037 -0.572061 -0.5 -0.415627 -0.32102 -0.218508 -0.110616 2.64817e-07 0.110616 0.218508 0.32102 0.415627 0.5 0.572061 0.630037 0.672499 0.698401 0.707107 0.698402 0.672499 0.630037 0.572062 0.500001 0.415628 0.321021 0.21851 0.110618 1.85372e-06 -0.110614 -0.218506 -0.321018 -0.415625 -0.499999 -0.57206 -0.630036 -0.672498 -0.698401 -0.707107 -0.698402 -0.6725 -0.630038 -0.572063 -0.500002 -0.41563 -0.321023 -0.218511 -0.110619 -3.70743e-06 0.110612 0.218504 0.321016 0.415624 0.499997 0.572059 0.630035 0.672497 0.698401 0.707107 0.698402 0.6725 0.630039 0.572065 0.500004 0.415631 0.321025 0.218513 0.110622 5.82596e-06 -0.11061 -0.218503 -0.321015 -0.415623 -0.499997 -0.572059 -0.630035 -0.672498 -0.698401 -0.707107 -0.698402 -0.672499 -0.630037 -0.572062 -0.5 -0.415627 -0.321019 -0.218507 -0.110614 2.11853e-06 0.110618 0.218511 0.321023 0.41563 0.500003 0.572064 0.630039 0.6725 0.698402 0.707107 0.6984 0.672497 0.630034 0.572057 0.499994 0.41562 0.321012 0.218499 0.110606 -1.05927e-05 -0.110627 -0.218519 -0.32103 -0.415637 -0.500009 -0.572069 -0.630043 -0.672503 -0.698404 -0.707107 -0.698399 -0.672494 -0.63003 -0.572052 -0.499988 -0.415613 -0.321004 -0.218491 -0.110597 1.90668e-05 0.110635 0.218527 0.321038 0.415644 0.500015 0.572074 0.630047 0.672506 0.698405 0.707107 0.698398 0.672491 0.630026 0.572047 0.499982 0.415606 0.320996 0.218483 0.110589 -2.75409e-05 -0.110644 -0.218535 -0.321046 -0.415651 -0.500021 -0.572079 -0.630051 -0.672508 -0.698406 -0.707107 -0.698396 -0.672489 -0.630022 -0.572042 -0.499976 -0.415599 -0.320989 -0.218475 -0.110581 3.60151e-05 0.110652 0.218543 0.321053 0.415658 0.500027 0.572084 0.630055 0.672511 0.698408 0.707107 0.698395 0.672486 0.630018 0.572037 0.49997 0.415592 0.320981 0.218467 0.110572 
-0 -0.126558 -0.25 -0.367286 -0.475528 -0.572062 -0.654509 -0.72084 -0.769421 -0.799057 -0.809017 -0.799057 -0.769421 -0.72084 -0.654509 -0.572061 -0.475528 -0.367286 -0.25 -0.126558 3.02983e-07 0.126558 0.25 0.367286 0.475528 0.572061 0.654508 0.720839 0.769421 0.799057 0.809017 0.799057 0.769421 0.72084 0.654509 0.572063 0.47553 0.367288 0.250002 0.12656 2.12088e-06 -0.126556 -0.249998 -0.367284 -0.475527 -0.57206 -0.654507 -0.720838 -0.76942 -0.799056 -0.809017 -0.799057 -0.769422 -0.720841 -0.654511 -0.572064 -0.475531 -0.36729 -0.250004 -0.126562 -4.24176e-06 0.126554 0.249996 0.367282 0.475525 0.572058 0.654506 0.720837 0.769419 0.799056 0.809017 0.799058 0.769423 0.720842 0.654512 0.572066 0.475533 0.367292 0.250006 0.126565 6.66562e-06 -0.126551 -0.249994 -0.367281 -0.475524 -0.572058 -0.654506 -0.720838 -0.76942 -0.799056 -0.809017 -0.799057 -0.769422 -0.72084 -0.654509 -0.572062 -0.475528 -0.367285 -0.249999 -0.126556 2.42386e-06 0.126561 0.250003 0.36729 0.475532 0.572065 0.654512 0.720842 0.769423 0.799058 0.809017 0.799056 0.769419 0.720836 0.654503 0.572055 0.47552 0.367277 0.249989 0.126547 -1.21193e-05 -0.126571 -0.250013 -0.367298 -0.47554 -0.572072 -0.654518 -0.720847 -0.769426 -0.799059 -0.809017 -0.799054 -0.769416 -0.720831 -0.654498 -0.572048 -0.475512 -0.367268 -0.24998 -0.126537 2.18148e-05 0.12658 0.250022 0.367307 0.475548 0.572079 0.654523 0.720851 0.769429 0.799061 0.809017 0.799053 0.769413 0.720827 0.654492 0.572041 0.475504 0.367259 0.249971 0.126528 -3.15102e-05 -0.12659 -0.250031 -0.367316 -0.475555 -0.572086 -0.654529 -0.720855 -0.769432 -0.799062 -0.809017 -0.799051 -0.76941 -0.720822 -0.654486 -0.572034 -0.475497 -0.367251 -0.249962 -0.126518 4.12056e-05 0.126599 0.25004 0.367324 0.475563 0.572092 0.654535 0.72086 0.769435 0.799064 0.809017 0.79905 0.769407 0.720818 0.65448 0.572027 0.475489 0.367242 0.249953 0.126508 
-0 -0.139384 -0.275336 -0.404509 -0.523721 -0.630037 -0.72084 -0.793893 -0.847398 -0.880037 -0.891007 -0.880037 -0.847398 -0.793893 -0.720839 -0.630037 -0.52372 -0.404508 -0.275336 -0.139384 3.33688e-07 0.139384 0.275336 0.404509 0.52372 0.630037 0.720839 0.793893 0.847398 0.880037 0.891007 0.880037 0.847398 0.793893 0.720841 0.630038 0.523722 0.40451 0.275338 0.139386 2.33582e-06 -0.139382 -0.275334 -0.404506 -0.523719 -0.630035 -0.720838 -0.793891 -0.847397 -0.880036 -0.891007 -0.880037 -0.847399 -0.793895 -0.720842 -0.63004 -0.523724 -0.404512 -0.27534 -0.139389 -4.67164e-06 0.139379 0.275332 0.404504 0.523716 0.630033 0.720836 0.79389 0.847396 0.880036 0.891007 0.880038 0.8474 0.793896 0.720843 0.630042 0.523726 0.404515 0.275343 0.139391 7.34114e-06 -0.139377 -0.27533 -0.404503 -0.523716 -0.630033 -0.720837 -0.793891 -0.847397 -0.880036 -0.891007 -0.880037 -0.847398 -0.793893 -0.72084 -0.630037 -0.52372 -0.404508 -0.275335 -0.139382 2.66951e-06 0.139387 0.27534 0.404512 0.523724 0.630041 0.720843 0.793896 0.8474 0.880038 0.891007 0.880036 0.847395 0.793888 0.720834 0.630029 0.523712 0.404498 0.275325 0.139371 -1.33475e-05 -0.139398 -0.27535 -0.404522 -0.523733 -0.630048 -0.720849 -0.793901 -0.847403 -0.88004 -0.891007 -0.880034 -0.847392 -0.793884 -0.720827 -0.630022 -0.523703 -0.404489 -0.275314 -0.139361 2.40256e-05 0.139408 0.27536 0.404531 0.523742 0.630056 0.720856 0.793905 0.847407 0.880041 0.891007 0.880032 0.847388 0.793879 0.720821 0.630014 0.523694 0.404479 0.275304 0.13935 -3.47036e-05 -0.139419 -0.27537 -0.404541 -0.52375 -0.630063 -0.720862 -0.79391 -0.84741 -0.880043 -0.891007 -0.880031 -0.847385 -0.793874 -0.720815 -0.630007 -0.523686 -0.40447 -0.275294 -0.13934 4.53816e-05 0.13943 0.27538 0.40455 0.523759 0.630071 0.720868 0.793915 0.847413 0.880045 0.891007 0.880029 0.847382 0.793869 0.720809 0.629999 0.523677 0.40446 0.275284 0.139329 
-0 -0.148778 -0.293893 -0.431771 -0.559017 -0.672499 -0.769421 -0.847398 -0.904509 -0.939348 -0.951057 -0.939348 -0.904509 -0.847398 -0.769421 -0.672498 -0.559017 -0.43177 -0.293892 -0.148778 3.56177e-07 0.148778 0.293893 0.431771 0.559017 0.672498 0.769421 0.847397 0.904508 0.939347 0.951057 0.939348 0.904509 0.847398 0.769422 0.6725 0.559019 0.431773 0.293895 0.14878 2.49324e-06 -0.148776 -0.29389 -0.431768 -0.559015 -0.672497 -0.769419 -0.847396 -0.904508 -0.939347 -0.951057 -0.939348 -0.90451 -0.8474 -0.769423 -0.672502 -0.559021 -0.431775 -0.293897 -0.148783 -4.98648e-06 0.148773 0.293888 0.431766 0.559013 0.672495 0.769418 0.847395 0.904507 0.939347 0.951057 0.939349 0.904511 0.847401 0.769425 0.672504 0.559023 0.431777 0.2939 0.148786 7.8359e-06 -0.14877 -0.293886 -0.431765 -0.559012 -0.672495 -0.769418 -0.847396 -0.904507 -0.939347 -0.951057 -0.939348 -0.904509 -0.847398 -0.769421 -0.672499 -0.559017 -0.43177 -0.293891 -0.148776 2.84942e-06 0.148781 0.293896 0.431775 0.559021 0.672503 0.769425 0.847401 0.904511 0.939349 0.951057 0.939346 0.904506 0.847393 0.769415 0.672491 0.559007 0.43176 0.29388 0.148765 -1.42471e-05 -0.148793 -0.293907 -0.431785 -0.55903 -0.672511 -0.769431 -0.847406 -0.904514 -0.939351 -0.951057 -0.939344 -0.904502 -0.847388 -0.769408 -0.672482 -0.558998 -0.431749 -0.293869 -0.148753 2.56448e-05 0.148804 0.293918 0.431795 0.55904 0.672519 0.769438 0.847411 0.904518 0.939352 0.951057 0.939343 0.904499 0.847383 0.769401 0.672474 0.558989 0.431739 0.293859 0.148742 -3.70424e-05 -0.148815 -0.293929 -0.431805 -0.559049 -0.672527 -0.769445 -0.847416 -0.904521 -0.939354 -0.951057 -0.939341 -0.904495 -0.847378 -0.769395 -0.672466 -0.55898 -0.431729 -0.293848 -0.148731 4.84401e-05 0.148826 0.29394 0.431815 0.559058 0.672535 0.769451 0.847421 0.904525 0.939356 0.951057 0.939339 0.904492 0.847372 0.769388 0.672458 0.558971 0.431719 0.293837 0.14872 
-0 -0.154509 -0.305212 -0.448401 -0.580549 -0.698401 -0.799057 -0.880037 -0.939348 -0.975528 -0.987688 -0.975528 -0.939347 -0.880037 -0.799057 -0.698401 -0.580548 -0.448401 -0.305212 -0.154508 3.69896e-07 0.154509 0.305213 0.448401 0.580549 0.698401 0.799056 0.880037 0.939347 0.975528 0.987688 0.975529 0.939348 0.880038 0.799058 0.698402 0.58055 0.448403 0.305215 0.154511 2.58927e-06 -0.154506 -0.30521 -0.448399 -0.580546 -0.698399 -0.799055 -0.880035 -0.939346 -0.975528 -0.987688 -0.975529 -0.939349 -0.880039 -0.799059 -0.698404 -0.580552 -0.448405 -0.305217 -0.154513 -5.17855e-06 0.154503 0.305207 0.448396 0.580544 0.698397 0.799053 0.880034 0.939346 0.975527 0.987688 0.975529 0.93935 0.88004 0.799061 0.698406 0.580555 0.448408 0.30522 0.154516 8.13772e-06 -0.1545 -0.305205 -0.448395 -0.580543 -0.698397 -0.799054 -0.880035 -0.939346 -0.975528 -0.987688 -0.975529 -0.939348 -0.880037 -0.799057 -0.698401 -0.580548 -0.4484 -0.305211 -0.154506 2.95917e-06 0.154512 0.305216 0.448405 0.580553 0.698405 0.799061 0.88004 0.93935 0.97553 0.987688 0.975527 0.939344 0.880032 0.79905 0.698393 0.580539 0.44839 0.3052 0.154494 -1.47958e-05 -0.154524 -0.305228 -0.448416 -0.580563 -0.698414 -0.799067 -0.880045 -0.939354 -0.975531 -0.987688 -0.975525 -0.939341 -0.880027 -0.799043 -0.698384 -0.580529 -0.448379 -0.305188 -0.154483 2.66325e-05 0.154535 0.305239 0.448426 0.580572 0.698422 0.799074 0.880051 0.939357 0.975533 0.987688 0.975523 0.939337 0.880021 0.799036 0.698376 0.580519 0.448368 0.305177 0.154471 -3.84692e-05 -0.154547 -0.30525 -0.448437 -0.580582 -0.69843 -0.799081 -0.880056 -0.939361 -0.975535 -0.987688 -0.975521 -0.939333 -0.880016 -0.799029 -0.698368 -0.58051 -0.448358 -0.305166 -0.154459 5.03059e-05 0.154559 0.305261 0.448448 0.580591 0.698439 0.799088 0.880062 0.939364 0.975537 0.987688 0.975519 0.93933 0.88001 0.799022 0.698359 0.5805 0.448347 0.305155 0.154448 
-0 -0.156434 -0.309017 -0.453991 -0.587785 -0.707107 -0.809017 -0.891007 -0.951057 -0.987688 -1 -0.987688 -0.951056 -0.891006 -0.809017 -0.707107 -0.587785 -0.45399 -0.309017 -0.156434 3.74507e-07 0.156435 0.309017 0.45399 0.587785 0.707107 0.809017 0.891006 0.951056 0.987688 1 0.987689 0.951057 0.891007 0.809018 0.707108 0.587787 0.453992 0.309019 0.156437 2.62155e-06 -0.156432 -0.309015 -0.453988 -0.587783 -0.707105 -0.809015 -0.891005 -0.951055 -0.987688 -1 -0.987689 -0.951058 -0.891008 -0.80902 -0.70711 -0.587789 -0.453995 -0.309022 -0.156439 -5.2431e-06 0.156429 0.309012 0.453985 0.587781 0.707103 0.809013 0.891004 0.951055 0.987687 1 0.987689 0.951059 0.89101 0.809021 0.707112 0.587791 0.453997 0.309025 0.156442 8.23915e-06 -0.156426 -0.30901 -0.453984 -0.58778 -0.707103 -0.809014 -0.891004 -0.951055 -0.987688 -1 -0.987689 -0.951057 -0.891007 -0.809017 -0.707107 -0.587785 -0.453989 -0.309015 -0.156432 2.99606e-06 0.156438 0.309021 0.453995 0.58779 0.707111 0.809021 0.89101 0.951059 0.98769 1 0.987687 0.951053 0.891002 0.80901 0.707098 0.587775 0.453979 0.309004 0.15642 -1.49803e-05 -0.15645 -0.309032 -0.454005 -0.587799 -0.707119 -0.809028 -0.891015 -0.951063 -0.987692 -1 -0.987685 -0.95105 -0.890996 -0.809003 -0.70709 -0.587765 -0.453968 -0.308992 -0.156408 2.69645e-05 0.156462 0.309044 0.454016 0.587809 0.707128 0.809035 0.891021 0.951066 0.987693 1 0.987683 0.951046 0.890991 0.808996 0.707081 0.587756 0.453957 0.308981 0.156397 -3.89487e-05 -0.156474 -0.309055 -0.454027 -0.587819 -0.707136 -0.809042 -0.891026 -0.95107 -0.987695 -1 -0.987681 -0.951042 -0.890985 -0.808989 -0.707073 -0.587746 -0.453947 -0.30897 -0.156385 5.0933e-05 0.156485 0.309067 0.454037 0.587828 0.707145 0.809049 0.891032 0.951074 0.987697 1 0.987679 0.951039 0.89098 0.808982 0.707064 0.587736 0.453936 0.308958 0.156373 
